Symbol,StartTime,EndTime,"Trades Timestamp","Trades Quantity","Trades Price","Trades Exchange","Trades MarketCenter","Trades SubMarketCenter","Trades TRDI","Trades CanceledIndicator","Trades DOTT","Trades ITY","Trades MSN","Trades OMSN",Outcome,Message,Identity,Delay,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.743",100,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,184293,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184297,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184298,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",200,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184299,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184300,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184301,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.770",333,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184302,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.773",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184303,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:16.773",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184304,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:17.890",200,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,184341,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:32.247",200,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,186057,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:32.403",300,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,186094,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:11:42.027",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,186573,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:05.890",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,188251,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:17.183",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,189516,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:17.187",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,189517,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:17.187",200,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,189518,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:17.397",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,189521,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:22.063",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,190293,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:23.190",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,190368,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:12:23.190",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,190369,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:08.347",200,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,192794,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:08.347",200,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,192795,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:18.350",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,193549,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:18.350",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,193550,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:18.350",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,193551,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:20.367",100,24,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,193674,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:22.000",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,193710,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:23.460",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,193838,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:29.033",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,194010,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:45.287",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,194831,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:59.643",100,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,195420,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:59.647",200,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,195421,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:13:59.713",100,24.005,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,195431,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:03.030",100,24.005,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,195539,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:31.833",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,197421,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:31.833",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,197422,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:31.833",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,197424,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:51.280",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,199032,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:51.280",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,199033,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:14:51.280",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,199034,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:15:30.643",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,201547,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:15:51.020",100,24.01,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,202822,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.190",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204862,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.190",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204863,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.190",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204864,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.193",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204865,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.193",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204866,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.193",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204867,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:23.650",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,204883,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:26.220",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,205245,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.057",100,24.01,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,206007,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.057",359,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206008,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.057",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206009,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.057",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206010,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.057",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206011,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",200,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206012,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206013,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206014,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206015,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206016,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",200,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206017,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206018,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206019,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.060",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206020,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.063",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206024,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.070",100,24.005,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206026,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.077",100,24.005,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206027,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.080",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206028,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.087",400,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206031,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.087",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206032,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.087",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206033,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:32.090",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206034,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:34.023",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206208,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:35.980",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206563,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:35.980",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206564,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:35.980",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,206565,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:36.090",400,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206598,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:36.093",100,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,206600,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:56.963",400,24,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,207942,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:56.967",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,207948,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:56.970",100,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,207965,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:16:56.970",100,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,207972,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:03.857",100,24.005,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,208680,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:03.857",200,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,208681,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:03.857",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,208682,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:28.013",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,209988,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:28.013",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,209989,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:28.013",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,209990,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:28.303",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,209992,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:29.053",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,210103,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:29.353",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,210109,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:56.970",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,211700,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:56.970",300,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,211701,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:17:56.970",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,211702,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:07.577",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,212722,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:07.580",200,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,212724,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:07.580",200,24,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,212725,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:15.493",100,24,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,213172,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.387",196,23.99,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,213636,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.387",351,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213637,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.390",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213638,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.390",500,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213639,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.390",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213640,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.390",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213641,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.393",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213642,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.393",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213643,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:18:22.393",200,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,213644,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:18.920",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216268,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:20.530",300,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,216293,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:20.530",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216294,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:20.530",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216295,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:20.590",200,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216296,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:20.670",196,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216299,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:22.040",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,216404,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:24.330",200,23.97,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,216526,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:26.037",300,23.97,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,216587,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:38.560",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,216950,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:40.057",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,216977,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:41.817",200,23.96,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,217031,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:41.913",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,217032,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:42.077",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,217035,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.187",500,23.95,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,217446,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.187",200,23.95,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,217447,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.280",100,23.95,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,217457,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.280",100,23.95,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,217458,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.283",100,23.95,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,217459,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 10:19:56.283",100,23.95,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,217460,0,Success,,Cookie,0.0312,
